Feature,Normalized.Dispersion
ENSMUSG00000026012,1.3003881148909797
ENSMUSG00000086795,0.18055346413113776
ENSMUSG00000085965,0.6652517002582813
ENSMUSG00000026011,1.2686299799687952
ENSMUSG00000026009,4.009408653240838
ENSMUSG00000086408,NaN
ENSMUSG00000052062,7.765419713122407
ENSMUSG00000085842,-1.846687988854015
ENSMUSG00000085400,-11.52079959576889
ENSMUSG00000100750,12.000626205243158
ENSMUSG00000025969,0.2565177666098115
ENSMUSG00000100426,5.467527897130116
ENSMUSG00000040865,0.6394160028194641
ENSMUSG00000084799,2.4485511633133243
ENSMUSG00000101599,4.655945116719608
ENSMUSG00000025968,0.1660159433282336
ENSMUSG00000025967,-0.28775325247768413
ENSMUSG00000046856,-0.5859420769123033
ENSMUSG00000027520,NaN
ENSMUSG00000025964,9.749022429054078
ENSMUSG00000069085,NaN
ENSMUSG00000025963,NaN
ENSMUSG00000025962,-0.4726603235445994
ENSMUSG00000025961,-0.3913363603855675
ENSMUSG00000025959,2.350865959508742
ENSMUSG00000086836,0.43466798194588163
ENSMUSG00000101895,-0.017386836033526996
ENSMUSG00000025958,0.3200119616464171
ENSMUSG00000025956,-0.5193267920296295
ENSMUSG00000101832,0.09336632613135237
ENSMUSG00000087213,-0.571869355924294
ENSMUSG00000070871,0.09309714818919895
ENSMUSG00000045005,-0.7614318078242909
ENSMUSG00000051344,3.4495976496596374
ENSMUSG00000044816,NaN
ENSMUSG00000025950,1.7127352021488111
ENSMUSG00000025949,1.76235755069527
ENSMUSG00000025946,7.14199240761505
ENSMUSG00000015222,-0.49986152080327184
ENSMUSG00000055567,0.22148482300153355
ENSMUSG00000026005,-0.9507903437898515
ENSMUSG00000026004,2.1659474416112587
ENSMUSG00000121280,0.8514935414667665
ENSMUSG00000026003,-1.250173527518637
ENSMUSG00000061816,2.365482891372715
ENSMUSG00000026000,1.0287724484069904
ENSMUSG00000062209,-0.8086905619459215
ENSMUSG00000100354,1.0048320689532626
ENSMUSG00000101156,1.4804805801338707
ENSMUSG00000025997,24.279483438838927
ENSMUSG00000100815,1.352356288649882
ENSMUSG00000099954,-0.5501901441729744
ENSMUSG00000053153,-0.37482957660791455
ENSMUSG00000026196,-0.5730814107219279
ENSMUSG00000050296,NaN
ENSMUSG00000026192,-0.2731340599308183
ENSMUSG00000026193,7.748873400893918
ENSMUSG00000073652,NaN
ENSMUSG00000101211,NaN
ENSMUSG00000039395,9.720135225701778
ENSMUSG00000121277,2.0445127699255514
ENSMUSG00000026189,2.2814651016653156
ENSMUSG00000026188,5.236307186755395
ENSMUSG00000026187,0.0934892826562732
ENSMUSG00000039372,6.132279630319508
ENSMUSG00000039354,1.5496326897632646
ENSMUSG00000039342,NaN
ENSMUSG00000046330,-1.0792505485904276
ENSMUSG00000039323,NaN
ENSMUSG00000101112,NaN
ENSMUSG00000055322,2.6150366907374107
ENSMUSG00000061815,2.8031830648516305
ENSMUSG00000026180,4.199383381242144
ENSMUSG00000006304,-1.2402499289849152
ENSMUSG00000006299,-1.2395543206832402
ENSMUSG00000101503,NaN
ENSMUSG00000026179,-0.6389060050379424
ENSMUSG00000006301,-0.4574591979753593
ENSMUSG00000099931,-0.22088826581517712
ENSMUSG00000026177,6.421071184739367
ENSMUSG00000026176,-1.3667756044379904
ENSMUSG00000026175,0.719235838924228
ENSMUSG00000033364,0.6134437047399123
ENSMUSG00000026174,-0.86323832017571
ENSMUSG00000026173,0.9313001914059854
ENSMUSG00000026135,0.2885189241703209
ENSMUSG00000026172,-1.2955228897959385
ENSMUSG00000026171,-0.44975856637424944
ENSMUSG00000033276,-1.2322381249226584
ENSMUSG00000033257,2.1534322466092712
ENSMUSG00000026170,0.49473029880532826
ENSMUSG00000006542,NaN
ENSMUSG00000033227,NaN
ENSMUSG00000099472,NaN
ENSMUSG00000026167,-0.9318794574513123
ENSMUSG00000006538,0.8857627473640272
ENSMUSG00000026162,1.4436815564044432
ENSMUSG00000026205,1.2495408436364528
ENSMUSG00000033159,-0.44023715258001195
ENSMUSG00000121256,-0.206902591142736
ENSMUSG00000049339,-1.4993008952136673
ENSMUSG00000026197,-1.569569084036622
ENSMUSG00000026198,-1.4234981623299927
ENSMUSG00000033124,0.49083254871746884
ENSMUSG00000026199,0.21040175243577497
ENSMUSG00000026200,1.0232289873706424
ENSMUSG00000026201,-1.3853976197213627
ENSMUSG00000026202,-0.5739077862579812
ENSMUSG00000096094,1.6981991778934686
ENSMUSG00000026203,-1.3349369690686546
ENSMUSG00000026204,2.9375437335598007
ENSMUSG00000101840,-1.0620412539784672
ENSMUSG00000026209,-1.9950384151807312
ENSMUSG00000026207,13.14776487053053
ENSMUSG00000033021,-1.6919397788639567
ENSMUSG00000033007,2.5679014926447388
ENSMUSG00000032997,0.3905930925886147
ENSMUSG00000026211,-0.047604398140567813
ENSMUSG00000051703,1.140977240839105
ENSMUSG00000026213,1.5134756114700971
ENSMUSG00000006576,NaN
ENSMUSG00000032908,1.0031410478847422
ENSMUSG00000026245,0.5853042446603104
ENSMUSG00000012187,0.5054149476619695
ENSMUSG00000099364,-1.1854649810904514
ENSMUSG00000032883,0.48394063703702883
ENSMUSG00000079470,-0.32087181540810167
ENSMUSG00000099706,8.457631408492848
ENSMUSG00000054702,2.207867890523617
ENSMUSG00000073643,0.1361633641814986
ENSMUSG00000026248,-0.6931729414124413
ENSMUSG00000026249,0.713995155332829
ENSMUSG00000043230,4.719473712803532
ENSMUSG00000101257,0.2953899106065219
ENSMUSG00000004364,-0.2289384503745456
ENSMUSG00000101722,1.1730535144670933
ENSMUSG00000101483,4.523099977689109
ENSMUSG00000110100,1.3329269428006723
ENSMUSG00000038608,0.67193167123407
ENSMUSG00000054976,0.09051172970347011
ENSMUSG00000055980,0.21272024917809063
ENSMUSG00000026142,3.227180559554884
ENSMUSG00000100786,2.281944518300373
ENSMUSG00000067158,0.10661918538938504
ENSMUSG00000097564,-0.4422213608083345
ENSMUSG00000026150,-0.8603553418695404
ENSMUSG00000101450,0.39630483409213313
ENSMUSG00000026149,2.7227622935408466
ENSMUSG00000114299,NaN
ENSMUSG00000100170,NaN
ENSMUSG00000026159,0.3254084864125308
ENSMUSG00000113880,-0.44869706123889
ENSMUSG00000113973,NaN
ENSMUSG00000026166,NaN
ENSMUSG00000026163,NaN
ENSMUSG00000100580,NaN
ENSMUSG00000045658,14.975740947235337
ENSMUSG00000036766,0.25146660088989864
ENSMUSG00000026219,-0.008584796573178484
ENSMUSG00000073633,1.7289042433968227
ENSMUSG00000026220,NaN
ENSMUSG00000118590,NaN
ENSMUSG00000052477,8.480986560637993
ENSMUSG00000118640,NaN
ENSMUSG00000089844,-1.090357117713759
ENSMUSG00000073631,1.6931153850781246
ENSMUSG00000072109,0.3331818326161668
ENSMUSG00000121342,-0.7930955495339688
ENSMUSG00000079457,-1.1777387892748856
ENSMUSG00000090252,-6.818196477711561
ENSMUSG00000121478,1.8393654350369224
ENSMUSG00000091199,0.3845882355828565
ENSMUSG00000089652,0.3813454139891222
ENSMUSG00000118591,NaN
ENSMUSG00000089714,2.0436289767540985
ENSMUSG00000070034,-1.1357880602771218
ENSMUSG00000121044,-1.0402170329224745
ENSMUSG00000090103,0.4639019464131708
ENSMUSG00000070031,0.2101347693709904
ENSMUSG00000073628,-0.6357931523677135
