Feature
289,ENSMUSG00000030346
290,ENSMUSG00000067455
291,ENSMUSG00000057766
292,ENSMUSG00000044390
293,ENSMUSG00000025374
294,ENSMUSG00000046756
295,ENSMUSG00000069266
296,ENSMUSG00000028378
297,ENSMUSG00000022385
298,ENSMUSG00000027635
299,ENSMUSG00000030879
300,ENSMUSG00000087060
301,ENSMUSG00000118181
302,ENSMUSG00000023345
303,ENSMUSG00000002274
304,ENSMUSG00000017390
305,ENSMUSG00000018677
306,ENSMUSG00000047613
307,ENSMUSG00000017314
308,ENSMUSG00000010607
309,ENSMUSG00000061650
310,ENSMUSG00000007030
311,ENSMUSG00000008575
312,ENSMUSG00000019689
313,ENSMUSG00000031255
314,ENSMUSG00000060708
315,ENSMUSG00000043424
316,ENSMUSG00000051378
317,ENSMUSG00000120745
318,ENSMUSG00000021702
319,ENSMUSG00000064325
320,ENSMUSG00000087028
321,ENSMUSG00000024902
322,ENSMUSG00000020471
323,ENSMUSG00000001039
324,ENSMUSG00000096145
325,ENSMUSG00000007721
326,ENSMUSG00000031294
327,ENSMUSG00000120425
328,ENSMUSG00000032014
329,ENSMUSG00000108622
330,ENSMUSG00000049489
331,ENSMUSG00000063455
332,ENSMUSG00000101892
333,ENSMUSG00000121244
334,ENSMUSG00000031388
335,ENSMUSG00000069117
336,ENSMUSG00000030345
337,ENSMUSG00000120282
338,ENSMUSG00000097755
339,ENSMUSG00000048087
340,ENSMUSG00000015289
341,ENSMUSG00000025144
342,ENSMUSG00000013822
343,ENSMUSG00000022474
344,ENSMUSG00000060314
345,ENSMUSG00000021930
346,ENSMUSG00000030559
347,ENSMUSG00000064220
348,ENSMUSG00000007338
349,ENSMUSG00000034883
350,ENSMUSG00000000171
351,ENSMUSG00000105104
352,ENSMUSG00000059040
353,ENSMUSG00000050410
354,ENSMUSG00000033222
355,ENSMUSG00000062619
356,ENSMUSG00000109842
357,ENSMUSG00000087575
358,ENSMUSG00000069554
359,ENSMUSG00000070319
360,ENSMUSG00000107704
361,ENSMUSG00000022913
362,ENSMUSG00000061104
363,ENSMUSG00000110404
364,ENSMUSG00000078240
365,ENSMUSG00000032584
366,ENSMUSG00000035455
367,ENSMUSG00000020895
368,ENSMUSG00000028010
369,ENSMUSG00000024124
370,ENSMUSG00000003779
371,ENSMUSG00000027613
372,ENSMUSG00000120449
373,ENSMUSG00000029848
374,ENSMUSG00000032892
375,ENSMUSG00000011837
376,ENSMUSG00000024132
377,ENSMUSG00000028757
378,ENSMUSG00000096001
379,ENSMUSG00000002844
380,ENSMUSG00000027597
381,ENSMUSG00000063320
382,ENSMUSG00000035351
383,ENSMUSG00000006369
384,ENSMUSG00000006442
385,ENSMUSG00000074217
386,ENSMUSG00000048416
387,ENSMUSG00000021040
388,ENSMUSG00000024007
389,ENSMUSG00000030866
390,ENSMUSG00000022221
391,ENSMUSG00000032589
392,ENSMUSG00000085995
393,ENSMUSG00000028671
394,ENSMUSG00000026880
395,ENSMUSG00000029198
396,ENSMUSG00000034685
397,ENSMUSG00000003423
398,ENSMUSG00000043419
399,ENSMUSG00000031149
400,ENSMUSG00000061024
401,ENSMUSG00000105991
402,ENSMUSG00000041355
403,ENSMUSG00000007039
404,ENSMUSG00000047150
405,ENSMUSG00000024793
406,ENSMUSG00000021252
407,ENSMUSG00000069305
408,ENSMUSG00000091682
409,ENSMUSG00000086136
410,ENSMUSG00000004667
411,ENSMUSG00000069303
412,ENSMUSG00000100335
413,ENSMUSG00000015290
414,ENSMUSG00000096549
415,ENSMUSG00000041673
416,ENSMUSG00000020831
417,ENSMUSG00000118550
418,ENSMUSG00000026668
419,ENSMUSG00000116852
420,ENSMUSG00000030499
421,ENSMUSG00000103034
422,ENSMUSG00000053030
423,ENSMUSG00000003824
424,ENSMUSG00000007029
425,ENSMUSG00000021102
426,ENSMUSG00000068240
427,ENSMUSG00000025732
428,ENSMUSG00000028138
429,ENSMUSG00000053128
430,ENSMUSG00000031609
431,ENSMUSG00000071516
432,ENSMUSG00000086838
433,ENSMUSG00000045160
434,ENSMUSG00000059278
435,ENSMUSG00000024997
436,ENSMUSG00000035198
437,ENSMUSG00000024258
438,ENSMUSG00000062867
439,ENSMUSG00000037905
440,ENSMUSG00000005973
441,ENSMUSG00000031371
442,ENSMUSG00000036860
