	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster_1	cluster_2
Rnf111	0.155609082465253	0.136862751511582	0.472	0.489	1	DPre	SP
Eloa	0.111055406175529	0.136801069192287	0.303	0.296	1	DPre	SP
Fbxo8	0.17330690716794	0.136658627648008	0.229	0.222	1	DPre	SP
Vangl2	0.0015780080734283	0.136648334591919	0.096	0.06	1	DPre	SP
Phip	0.110983713290978	0.136644937916778	0.523	0.53	1	DPre	SP
Creb3l2	0.0106746350938846	0.136614366450968	0.115	0.084	1	DPre	SP
Opa1	0.205989675462928	0.136579549664087	0.285	0.286	1	DPre	SP
Rock1	0.000927254825035417	0.13655294133919	0.866	0.879	1	DPre	SP
Larp1	3.40032871177945e-05	-0.136495434750605	0.277	0.38	1	DPre	SP
Or5m3b	0.00283625489954654	0.13648271541979	0.039	0.017	1	DPre	SP
Rnf13	0.325490361963993	0.136415391136469	0.264	0.268	1	DPre	SP
Vapa	0.0202730859319134	0.136334925566274	0.553	0.572	1	DPre	SP
Mdm1	0.00981827054806159	0.136331870483791	0.08	0.053	1	DPre	SP
Aig1	8.73428340741667e-05	-0.136275393663215	0.146	0.21	1	DPre	SP
Stx12	0.0357527816042728	0.136197980193457	0.164	0.137	1	DPre	SP
Rnf214	0.188796772124559	0.136177847191533	0.19	0.18	1	DPre	SP
Setd3	0.109358553933113	0.136160787226802	0.386	0.387	1	DPre	SP
Zfp335os	0.0577811516177754	0.136073361754004	0.191	0.167	1	DPre	SP
Tm2d1	0.154579126947529	0.136064865412501	0.319	0.325	1	DPre	SP
Lin52	0.232159545305048	0.136017187862342	0.254	0.248	1	DPre	SP
Scfd2	9.17685096489383e-05	-0.135967189358559	0.108	0.164	1	DPre	SP
Fam241a	0.089684511768716	0.135945258369583	0.31	0.296	1	DPre	SP
Trim12c	0.0766858473957873	0.135862362423179	0.315	0.3	1	DPre	SP
Gm26749	0.136872159499687	0.135767656959599	0.172	0.158	1	DPre	SP
Iqcc	0.0131968865696473	0.1357150102317	0.108	0.08	1	DPre	SP
Scamp3	0.101009591375785	0.135710232481828	0.227	0.216	1	DPre	SP
Prrc2c	0.000250853108219018	0.135636933757521	0.932	0.945	1	DPre	SP
Tmem63b	0.0148088110345214	0.135550090152906	0.109	0.081	1	DPre	SP
Cnot1	0.00741348985995933	0.135391628796302	0.622	0.63	1	DPre	SP
Ptp4a2	0.00419593899617034	-0.13534772177957	0.646	0.732	1	DPre	SP
Brms1l	0.0433094814046247	0.135230216130572	0.121	0.098	1	DPre	SP
mt-Nd4l	0.00485928760980465	-0.135218654997697	0.429	0.52	1	DPre	SP
Eepd1	0.000244656838489006	0.135209957799323	0.047	0.017	1	DPre	SP
Ccdc34	0.0144619089965867	0.13517207129598	0.077	0.052	1	DPre	SP
H3c6	0.000426081882768278	0.135168387429616	0.072	0.036	1	DPre	SP
Ubxn4	0.301752228100059	0.135139353848277	0.538	0.575	1	DPre	SP
Ndufa12	0.000268595909517582	-0.135098764257183	0.307	0.401	1	DPre	SP
Golgb1	0.199924006661675	0.135029661429916	0.258	0.25	1	DPre	SP
Tmem184b	0.0313918976162546	0.134965118540212	0.14	0.114	1	DPre	SP
Taok3	0.0273470973878448	0.134869017827411	0.641	0.661	1	DPre	SP
Cox4i1	0.000347879433782503	0.134806296188259	0.922	0.934	1	DPre	SP
Lsm5	4.25311608914307e-05	-0.134662307940804	0.331	0.442	1	DPre	SP
Mark3	0.0640586289035374	0.1346528357495	0.475	0.478	1	DPre	SP
A630072M18Rik	0.0118726132673781	0.134636055306156	0.132	0.101	1	DPre	SP
Psmb3	0.000193496832542905	-0.134614323533358	0.628	0.742	1	DPre	SP
Cry1	0.000131713344169114	-0.134504569366868	0.281	0.374	1	DPre	SP
Sos1	0.777014618438467	0.134435922371158	0.235	0.252	1	DPre	SP
Mgst3	0.06511390492792	0.134424271381841	0.157	0.137	1	DPre	SP
Wdpcp	0.0106015565886311	0.134397137409996	0.054	0.031	1	DPre	SP
Ece1	0.0497206293736986	0.134370647257896	0.193	0.17	1	DPre	SP
Yipf1	0.0741302383265928	0.134240867460669	0.239	0.222	1	DPre	SP
Ostf1	0.0368431643582232	0.13421580149465	0.344	0.328	1	DPre	SP
Nr1d2	0.0489887081746111	0.133772854042086	0.101	0.08	1	DPre	SP
Agpat3	0.000130042075842006	-0.133724669972397	0.26	0.349	1	DPre	SP
Rpl14	0.00751871447388894	-0.133635843318173	0.875	0.923	1	DPre	SP
H2-D1	0.00353949984142864	-0.13356605372296	0.319	0.39	1	DPre	SP
Zfp871	0.0169229828631109	0.133518052204001	0.371	0.348	1	DPre	SP
Cmc2	0.0449983983948364	0.133496765652398	0.157	0.133	1	DPre	SP
Galk1	0.039680810439968	0.133468600556496	0.137	0.114	1	DPre	SP
1700026D11Rik	6.53010063893555e-05	0.133402283320412	0.055	0.02	1	DPre	SP
Hnrnph1	8.1508419404399e-05	-0.133363008231963	0.571	0.673	1	DPre	SP
Cep57l1	0.364854882004449	0.133324574709664	0.213	0.21	1	DPre	SP
Zbtb2	7.75054788327817e-05	-0.133265614805567	0.147	0.213	1	DPre	SP
Alg14	0.271497094117665	0.13319506652794	0.159	0.151	1	DPre	SP
