"PX_Cd0_Rep1"	"PX_Cd0_Rep2"	"PX_Cd0_Rep3"	"WT_Cd0_Rep1"	"WT_Cd0_Rep3"
"AT1G59730"	2.95327206476632	3.06682560169378	2.61768370486933	2.80888654360494	1.9338313739329
"AT1G59740"	1.40198696672691	2.1321071525342	1.89075330716368	1.63541976451856	1.77847437144661
"AT1G59750"	14.3844435415303	14.161445415384	14.7478433059153	14.1705053311784	16.1144806378904
"AT1G59760"	12.5093811575861	12.9791931889054	12.6019681627621	11.6931265698372	12.4153011721126
"AT1G59780"	1.02107370422112	1.02205132834022	0.935687337454076	1.07755005944625	1.15710011011303
"AT1G59820"	7.85501034221666	9.05232416607912	8.774521191269	7.51240863581256	8.49817534840739
"AT1G59830"	10.6222259068096	11.0182893884969	10.8625081174586	10.5120844649296	11.309506308602
"AT1G59840"	5.53837034994848	5.89202389164269	5.58995027235364	5.42993161865569	6.4718876587147
"AT1G59850"	3.99173078340814	4.41492769970858	3.81537975577136	3.44691551966052	3.97014899160854
"AT1G59860"	1.86852414101556	1.07269313218795	1.1754839430705	1.30841066348347	0.639456939876652
"AT1G59870"	148.871590613995	176.562045566366	177.403009305515	139.797582230247	167.992526620144
"AT1G59890"	8.67057420942971	9.08935232482697	8.83257529562717	8.650238132926	8.9919022920115
"AT1G59900"	45.0414237376232	44.3971340719464	42.9433285206386	44.8482420039129	43.3045999974717
"AT1G59910"	7.48178180672631	7.63742190139002	7.28594158571953	7.05095828226819	7.21052011448002
"AT1G59930"	1.48073393216896	1.69227770335256	1.52649563815478	3.50601103587729	2.3447700376377
"AT1G59940"	2.11149454098141	2.54403546067106	2.07142314285076	2.68284855423414	2.85546571209121
"AT1G59950"	1.86998788804265	2.97298594388073	2.90415316066299	0.909029696354697	1.11067068641198
"AT1G59960"	21.6848813805533	21.2557520114767	19.262966156131	23.7325225692952	22.1632845802908
"AT1G59970"	5.43498608629974	4.62344318367084	4.51494322963171	5.54047846575679	4.3711418960096
"AT1G59980"	1.36152952217057	1.56237565802651	1.50809054157808	1.5290281480173	1.43301715416244
"AT1G59990"	7.42318063267539	7.2889159014377	7.54004855321498	7.0731598563507	7.80739495031066
"AT1G60000"	16.0064659071732	16.8890781707724	16.670368651197	17.007319161381	19.0323565652916
"AT1G60010"	30.1362968739563	27.1715310426866	26.4848181833621	26.9050487057605	28.0197557028792
"AT1G60030"	0.46407510748571	0.562439938805634	0.509062115589504	0.494214244138146	0.423515781383055
"AT1G60050"	2.88797502492255	2.03553890078716	2.00055916200182	2.61062871395519	2.02489008711377
"AT1G60060"	1.5006098778908	1.4032488178528	1.56919837548212	1.87544867748701	1.7941650129156
"AT1G60070"	19.7418007509895	22.0687484421863	21.9113572642752	21.8360995311484	23.728350871655
"AT1G60080"	3.69328164252556	3.75111014827333	3.88599932883828	4.08838603269855	3.6896023835291
"AT1G60095"	2.53697268995487	2.60676562935564	2.49555239700804	1.66266970102483	1.84284541607477
"AT1G60110"	1.89241930330761	1.84016127588411	1.4782448877877	1.55627253672722	1.34798339021079
"AT1G60140"	8.97872089861662	10.9980246158673	10.2111951135792	9.89325781008297	12.164862004662
"AT1G60160"	5.45155032827496	5.37557220627387	5.82910687261313	5.53946614875004	6.27445599640296
"AT1G60170"	24.0442940513729	22.5146806826161	20.9363129116365	22.2718559793343	21.3698559678517
"AT1G60200"	6.52107516870891	6.70607402413792	6.79790205263147	6.0155397558484	6.90252129590015
"AT1G60220"	11.2525602208397	12.2555841476787	12.2367153268792	11.5216409756738	12.5470387702039
"AT1G60230"	5.12200475548842	5.84406905525808	4.82703174769078	5.86812655205824	6.5566041169548
"AT1G60260"	10.1828527057007	10.5850514320615	10.7572361512536	6.79239021560366	8.92092482031876
"AT1G60270"	5.16039048906788	5.77473535984184	5.33816564779805	4.48572278267949	4.9243671701222
"AT1G60390"	2.62956075624671	2.82420513162221	2.73436708486551	2.81936725441472	3.0713579722314
"AT1G60420"	21.9529305889164	19.7208389577791	19.4525046474798	20.9922593663338	18.5066380047235
"AT1G60430"	6.38913625408137	5.49326756594457	6.51364060869832	6.93722782830627	6.20817340562217
"AT1G60440"	8.40961495220558	8.74235535330648	7.92334369641318	8.42441014147507	7.807785833738
"AT1G60470"	1.08036876000084	1.00570699764818	1.03081069190553	1.05371692302449	0.747005370232515
"AT1G60490"	10.2733803229543	10.2180285935377	10.9443614981021	10.4905123863176	10.686155574833
"AT1G60505"	1.93627325058232	2.11593356696495	2.22411891286608	1.81587204943074	2.56604898171475
"AT1G60525"	1.93139322743878	2.33991108336169	2.36135475748581	2.25769216691637	2.67853716670357
"AT1G60530"	3.46604317347207	4.44684367481566	4.20529405268476	4.17545203832933	5.0763534717035
"AT1G60545"	1.41763712279396	1.94366665844593	1.62610692941255	1.56965706975926	1.97038195927749
"AT1G60550"	23.7975260473498	22.7968880981745	24.3838703973097	23.1231168748177	25.9291120245997
"AT1G60560"	3.09531309886374	3.24487240160977	3.57725696305764	3.5091164934622	3.82284545500279
"AT1G60590"	5.04344356599785	5.68336953609749	4.63471297991271	3.28829830347447	3.13646183693642
"AT1G60600"	9.12038148650628	9.34651611944772	9.48515200520394	10.9264120834669	11.3461235254897
"AT1G60610"	2.54554736432484	2.14929467339678	2.0820777767828	2.42224196139609	2.27060076645804
"AT1G60620"	3.28353687315224	3.2152644937282	3.52483502276588	2.63839584018605	3.21100312707127
"AT1G60630"	2.06807339230613	2.42243656549387	2.10429978496037	2.15252605860456	2.16173124944204
"AT1G60640"	13.3329659728262	12.4478469257043	11.8118435760629	11.5474580653129	10.3065127434295
"AT1G60650"	3.51914257210528	3.43760483013825	3.51597521530154	3.13880285982296	3.02094461902005
"AT1G60660"	10.4634006884088	10.31530108779	9.84345577499251	12.0111677293176	9.3548910001289
"AT1G60670"	5.471302449786	5.81775843638273	6.1617824147437	5.34923816859029	6.12952646147174
"AT1G60680"	10.5601020565058	8.52905766627621	9.47730646848327	10.1723359226204	9.07791285483096
"AT1G60690"	3.68875808189002	3.61177264820107	4.51758251834739	3.3018623614683	3.08451342381491
"AT1G60700"	1.61736193260061	1.79076832390157	1.80405039334515	1.90449125763535	2.07005076679266
"AT1G60710"	53.2316135121006	47.8535465185957	49.5850532788517	54.3216585242003	46.6300859221958
"AT1G60730"	20.4331202622273	20.6773524482497	19.3038600023283	14.158549990288	11.1466337845798
"AT1G60740"	3.08476349098569	2.64743423096318	2.39097131361672	2.89903736864079	1.66687148729569
"AT1G60770"	15.3869867017466	14.5280934768959	15.1694301578234	15.8578607261762	13.8705315336356
"AT1G60780"	38.0603742228333	36.9505844063085	37.9482537781455	38.7174584531631	39.3250485977372
"AT1G60790"	6.06928842016268	5.57333167150771	5.29605836866074	7.05490590882777	6.09524558935734
"AT1G60800"	11.2724647128272	11.8098161921256	11.8043758918368	12.2114812574038	13.3452194150635
"AT1G60810"	17.7971460910852	13.2467540489917	14.0494421886535	17.0091746640491	14.1609662514451
"AT1G60850"	4.82075603546047	4.80688107610766	5.61048213419574	4.69713468830257	4.2239431719332
"AT1G60860"	2.98554595180194	3.43898128988292	3.41450355403484	3.14062381602753	3.45875833613857
"AT1G60870"	17.3179704757091	14.2508284054099	14.0019210489198	16.1583963720538	14.075803670497
"AT1G60890"	5.83936558737697	6.56361703164964	5.74030998167827	5.56596226822375	6.07713563076555
"AT1G60900"	17.1035021206714	17.4169438912379	17.3590299485197	14.1649535676197	16.2691402516085
"AT1G60930"	1.24789861589469	1.36687277451594	1.36988541031812	1.37929978611802	1.61626900750421
"AT1G60940"	27.2251563705239	26.9542773602087	27.0212511470383	26.4294694412169	26.4637328910863
"AT1G60950"	233.211581314902	203.475878308661	214.277149958899	407.274786456512	307.470099193374
"AT1G60960"	6.80437612147432	6.88587963750104	6.19119480874206	6.87778191887871	6.87424993151434
"AT1G60989"	18.6578894439883	18.2846442455929	16.9378492514978	19.1386279197481	18.1305763101031
"AT1G60990"	10.6168581486714	10.8815116305266	10.1779566121236	11.4179861889728	11.1524388712245
"AT1G60995"	7.66139720700927	7.72990008209338	8.09595137238737	6.98183066475059	8.18014979424044
"AT1G61000"	3.25664959734192	3.00776728166255	3.35425461698223	3.23110796701859	2.90242874928941
"AT1G61010"	7.41024522818094	7.48152619823938	7.05147472521875	7.17421459153896	7.48564880400015
"AT1G61030"	4.25361340888879	4.42182578372041	4.33050384914617	4.40458567808322	4.56278213548586
"AT1G61040"	7.32992663520697	7.29531493960466	7.07840368674697	7.11689817839017	7.22422548878154
"AT1G61050"	2.50517012425833	2.13791277805549	2.27422260387096	2.76884656966957	2.01637679914802
"AT1G61065"	1.82741981639166	1.55101286170801	1.65895298405334	1.69171142688635	1.76487173602848
"AT1G61080"	1.11070962006588	2.16358570627178	2.23981462310258	1.09286112846992	1.8209382717655
"AT1G61100"	20.5931140326205	21.0365515160977	19.9883856108057	20.5631975810211	21.8792211887904
"AT1G61120"	3.27051662825452	4.08533909599201	3.13062342407586	0.560959243158048	0.49609270455229
"AT1G61140"	6.39272463529417	7.11432168352991	7.12272164042758	6.27987747696917	6.4971587432292
"AT1G61150"	10.1579861545268	9.84401536628788	9.6300226121153	9.61200624445413	8.69080923160123
"AT1G61170"	4.00541789808244	3.79801770512727	3.77252118621392	4.64097449761383	4.03516548718764
"AT1G61180"	5.39244709887079	6.10363553818341	6.00340333773536	5.78761839564619	5.99281149589394
"AT1G61190"	12.331235841544	13.1745409822555	12.5802862154734	10.2946757364382	11.5206228152384
"AT1G61210"	5.65044555135528	6.77139458898833	6.44231358881254	5.23881595177231	6.58819145535394
"AT1G61215"	1.30358810606387	1.27996853593937	1.11960100287213	1.15445042925694	1.27275789104373
"AT1G61240"	5.51454626266827	5.68235678079675	5.67969006624874	6.1179060949739	6.44610457977632
"AT1G61250"	36.475905393716	31.183653842017	32.2666555202198	36.8585494093985	29.2563942569923
"AT1G61260"	2.58982611218609	2.18990262255425	2.40743566536485	2.981084956886	2.76818546559237
"AT1G61275"	6.8885320061861	4.13214396859794	5.79026810293677	6.87810826677522	4.88948969606737
"AT1G61280"	0.891031298494845	0.78803022979503	1.09309268394168	0.973842189875132	1.13732062105127
"AT1G61300"	6.89906426243491	7.05318059250687	7.05344325186117	5.34795218702393	6.69628410522398
"AT1G61310"	2.62738388715263	2.78017472497915	3.11352686498752	2.76431941732066	2.86040940454178
"AT1G61340"	2.8478263316771	2.32158174080118	2.01354309375354	2.34409059020733	1.58840942863274
"AT1G61350"	7.00659941658443	6.7195517407858	6.69147392021802	6.75509305331915	6.76689201654513
"AT1G61360"	5.3034666684767	5.4574653952121	5.49310935126637	5.04712388104174	4.80544017214394
"AT1G61370"	2.45972649689632	2.36258488599857	2.34189363526015	2.01645976985793	1.88300963676652
"AT1G61380"	6.38081659181724	6.62769028325161	7.26499506887436	6.30430854337658	6.00664293687917
"AT1G61390"	0.468154478690234	0.431727619960914	0.501495381464378	0.422886921947059	0.422966236684029
"AT1G61400"	0.650409361568743	0.846493832717332	0.938978226505578	0.754324192590191	0.890347137371904
"AT1G61420"	1.04477542717523	1.25953787066622	1.52698011142599	1.01542392255043	1.17501572946565
"AT1G61430"	1.73044333733067	1.89845615458242	1.84573416988428	1.56406580108088	1.66740603468488
"AT1G61460"	0.654835758612752	0.56407044650702	0.588462802757722	0.604439817383277	0.516112801251556
"AT1G61470"	0.774240912705566	0.792112061928943	0.847900531451242	0.645419663198635	0.529930241625799
"AT1G61480"	0.935449455017249	0.697005818566769	0.882796557360625	0.832673876562728	0.661973702636962
"AT1G61490"	0.672315973935064	0.943187012486146	0.908568762900927	0.670060248594981	0.662798189357182
"AT1G61500"	1.10353907350347	0.866835335912416	1.07252130897666	1.10456284122391	1.15075042825081
"AT1G61520"	323.690352680427	309.447634254959	310.070935470045	649.168363869639	601.360218292286
"AT1G61550"	0.448722539021986	0.514169625190459	0.502405172080611	0.324686091472562	0.271297062281795
"AT1G61560"	4.35640035491677	3.64290903594131	3.77975834497261	3.40446217049766	2.57870933287867
"AT1G61562"	9.25496938084983	7.90777679602396	8.54704449364203	8.12419109386125	6.10638554112356
"AT1G61570"	19.0482029891536	18.8688571496424	22.0324393386823	21.6301756209363	17.1067888512213
"AT1G61580"	14.8025090424209	12.9998472767129	13.3469706204079	18.3987081833321	15.6909515397855
"AT1G61590"	9.97793599039301	8.71587558495318	8.47665522959184	8.48875968783773	7.93399994920332
"AT1G61600"	0.557047624654531	1.14642815916509	0.877809006189096	0.496781702627255	0.928001663713352
"AT1G61610"	0.414477414336263	0.497019537303601	0.433145055627718	0.202487878791074	0.168234546699209
"AT1G61620"	14.3736338363968	14.2419619523105	13.1891831806919	14.2722489888475	12.6440567651556
"AT1G61640"	3.86745149891136	4.20447664266347	4.36173837749043	3.71824896819222	3.95903056526699
"AT1G61660"	6.66311823413762	7.52448367714331	7.05889047184284	7.40569864163496	6.97563431807176
"AT1G61667"	6.01218863265772	5.333420043264	5.2150759072808	7.92695026875272	5.81118394577544
"AT1G61670"	11.6238729923485	10.7400544079778	11.7541121802855	12.8891947103548	12.1131969193262
"AT1G61680"	1.47798830276378	1.25396979549289	1.33455993450587	1.54411255928667	1.87445585467267
"AT1G61690"	8.83313732497454	8.9437052549866	8.61907605929706	8.03474288761732	8.9525128133536
"AT1G61730"	14.8055687112062	13.114733400104	13.2570280708447	13.2948429869706	12.2039447511067
"AT1G61740"	42.5106817315826	40.9888134647452	41.5148180960916	35.4490320367559	34.3301813093175
"AT1G61770"	26.3464314625539	26.1028156578008	24.8292315316227	26.8435371566715	23.9794438752356
"AT1G61780"	23.657361221559	21.304767881035	21.5545240363658	26.1588589494407	22.0362658809395
"AT1G61790"	29.2212117567149	27.0450568961007	26.2284198243017	30.677644112601	28.0016771013959
"AT1G61795"	5.01276897758906	3.84378305506906	3.92882208100243	4.90545949037791	3.86786253415371
"AT1G61800"	24.7263243337474	28.338224759453	28.8099612066903	17.8203835994854	19.6819868055886
"AT1G61810"	0.622936476847832	0.50761936740517	0.593504480229187	0.356304821113511	0.227960045921086
"AT1G61820"	6.46748313167031	5.74487936758304	6.15190927651723	5.44232232461913	3.99289704355315
"AT1G61840"	0.466608186463864	0.532631442231129	0.566431622659388	0.313439129911375	0.412210897636011
"AT1G61850"	8.33209179830965	9.15142982808088	9.03825644026544	8.68165131392637	10.1688096857468
"AT1G61860"	1.63685102016972	1.37097294358943	1.38496535510714	1.27693850994589	1.1747305730007
"AT1G61870"	14.3882777540072	12.1260468608956	12.3926134339855	14.839529517081	11.0145300736366
"AT1G61890"	11.5907947258305	10.2803339654586	10.3447883098937	10.4125444870673	9.68574759708261
"AT1G61900"	5.23851072126281	6.2160381602094	6.50658993010421	6.22366426156413	6.71344697775573
"AT1G61930"	3.78241137448426	3.07706334353951	3.04129227121748	3.16208768394277	2.29828840096528
"AT1G61950"	1.59142587030357	1.37981317750833	1.4810143025244	1.42796932899197	1.36293540023372
"AT1G61960"	2.00516948322764	1.8009067939184	2.06650650682761	1.95940286200238	2.18521851063199
"AT1G61970"	1.04245671414818	1.39573709167112	1.36501801307666	1.18577633861448	1.39578516783718
"AT1G61980"	2.75445229349777	2.48799741366823	2.38914195014003	2.66118818310927	2.89721411298304
"AT1G61990"	4.48600686329788	4.89166737626793	4.54710972713653	5.18150398267759	5.07247212613914
"AT1G62010"	1.88602709619561	2.13609329994016	1.9474775601469	1.87772543455507	1.89045585095698
"AT1G62020"	22.6129817290444	23.3701473460942	23.6770046238946	25.4412316962746	26.5080823314388
"AT1G62030"	2.43345684623462	2.36168148848576	2.43368825560878	2.13906097483785	2.38615413269619
"AT1G62040"	12.504009523332	11.7545704908338	11.8940703738928	13.7207201431304	11.3563202274927
"AT1G62045"	4.17468409719266	3.27428206703482	3.2759520011861	3.34441944969981	2.30042353965135
"AT1G62050"	3.44391458323762	3.74879152063195	3.57893474305052	3.31815891710458	3.51584934920025
"AT1G62085"	1.82261949091771	1.61411873773357	1.70594469868337	2.27087419741504	2.14870152659211
"AT1G62110"	1.97052255521734	1.90990086012135	2.28651702090418	2.39655340305757	2.06872386344314
"AT1G62120"	1.30270356790878	1.31429515540647	1.21698764708035	1.32057133042411	1.29857630286777
"AT1G62130"	1.92684580854256	2.16598830121967	2.31020789074303	2.03739706969068	2.1368606749141
"AT1G62150"	1.81626339751922	1.93019819042202	1.89927949617442	1.89162466376296	1.62080792576899
"AT1G62170"	9.27580639764749	9.09543098246694	9.01490236473817	10.2042641584102	9.55862695574513
"AT1G62180"	58.9639811928027	57.8062251480985	55.163442434388	63.8862401015747	57.8151134907429
"AT1G62200"	5.52743076566227	5.72378599166298	5.90689166169043	5.98874716794512	6.00358490441679
"AT1G62250"	4.10070773536273	4.16761301553869	4.04738912030745	3.8576982573115	3.92155960065489
"AT1G62260"	1.65681336516479	1.84204008238703	1.66034193795054	1.5368390869903	1.60528426768477
"AT1G62262"	0.947876030941279	1.1143339189306	0.895977139149988	0.677423663832096	0.652119234743063
"AT1G62280"	1.05663688748937	1.02799486349198	0.859684815461699	1.60194630216253	1.54536366398646
"AT1G62290"	2.55053291247198	3.255563355908	2.77725256775621	2.84284121824326	2.91803809060538
"AT1G62300"	11.468418015612	11.5757559891574	11.6754177013076	8.59460194454742	7.3597994697435
"AT1G62305"	1.97115696197504	2.33139581814891	2.45778401390614	1.99558266927714	2.22692848524345
"AT1G62310"	3.62799636553561	4.21187448431374	4.07209910941551	3.71691329383996	4.86637994654951
"AT1G62320"	2.43559706083802	2.10623078459185	2.17678331473128	1.82448450406055	1.87058260256304
"AT1G62330"	7.80728177183609	7.83244502244486	8.07868963596902	9.05890936030193	8.71691810569388
"AT1G62350"	2.17069341470942	2.25566585983832	2.42948312011333	1.85835728759025	1.67908300002314
"AT1G62360"	1.32755862288117	1.90533130678141	1.36374859075428	1.53201568575472	1.77545290460193
"AT1G62370"	6.42965624015542	4.83747972154593	5.41853638937965	4.86435835950184	3.78529224959898
"AT1G62380"	474.358234857848	421.853521154629	421.434747572885	539.08013279839	396.986911983776
"AT1G62390"	27.0018669730154	26.1742509568838	26.6513568701922	28.8499100694854	26.8211850320649
"AT1G62400"	0.714747480779418	1.02374355068938	1.03816973457137	0.867521174619946	1.10072223347301
"AT1G62420"	1.26579077051434	1.45801594375541	1.13749253110384	1.11465750183994	0.866372207743896
"AT1G62422"	6.22453501781375	5.75997295775332	5.49528320369102	5.11221164222107	5.44894856227722
"AT1G62430"	8.31900905463753	8.05238311829342	8.63987184111711	8.90626839672175	9.62226497879925
"AT1G62440"	1.96039737523166	4.91921901023564	4.66949193900534	2.50934025750626	4.34250262873412
"AT1G62480"	231.772414118911	190.045426847759	195.887554158847	352.046317210861	252.936201002629
"AT1G62500"	5.79292277829175	6.39809814305965	5.96006710426762	6.51995590881022	7.92027701953951
"AT1G62520"	1.45322986773061	1.44102666734017	1.61373644600882	2.00341189509384	1.75842589331106
"AT1G62540"	5.56037870652136	5.54340994204802	5.24506158971966	3.58136416435815	3.893003817677
"AT1G62560"	17.5151102446971	16.7218985969656	15.8826749846317	16.172752979611	13.3730433209811
"AT1G62570"	17.5464741861254	12.6418162120573	13.0050431016516	16.1113159868105	10.71229215141
"AT1G62580"	1.82531942625524	2.38459221326802	2.0077438392835	0.811528318892716	1.02128779748325
"AT1G62590"	2.41539985761526	2.58192281685514	2.49201412025127	2.72077067514842	2.86666227377368
"AT1G62600"	9.50994366886719	9.89541739124621	9.91126972574762	10.1497765899968	10.4519135032972
"AT1G62610"	2.95010730413222	4.13912984174857	3.68544283395995	2.98766671620279	4.39403105082978
"AT1G62620"	1.33151510682609	1.66295229281465	1.51478134969241	1.47823031060365	1.84290293258485
"AT1G62630"	4.06748959337712	4.63812078107932	4.1799107113456	3.46476921742317	4.43617120692981
"AT1G62640"	12.692878786646	11.7482225820083	12.596897153214	14.599072903971	13.2286948572293
"AT1G62660"	43.7008527582692	36.4605639718846	37.7112180914799	42.0833963446072	34.9450226551796
"AT1G62670"	1.37311819846771	1.46538588637553	1.36950900517674	1.39052288463974	1.33388798855789
"AT1G62680"	0.993243395488566	0.990198013901039	0.91622110993725	0.975952342384193	1.0252226555936
"AT1G62710"	6.44385363851839	6.36491209008055	6.36507318101855	5.61982791898602	6.39294607625186
"AT1G62720"	0.799746069393417	0.747453907670147	0.650913400083071	0.733809068834461	0.613451262825006
"AT1G62730"	4.01931516573332	4.10734490502046	3.76027163374013	3.37737021897167	3.02612828151206
"AT1G62740"	31.243768201358	27.9227076042422	27.0485040478421	30.9724560814191	24.7957290751778
"AT1G62750"	79.8838889189498	79.534139616353	80.7444850948538	87.3660004560379	80.8801558876861
"AT1G62770"	12.9043670594816	6.79033298958908	7.69470188594085	14.86484636573	7.28049015327005
"AT1G62780"	40.3835284843889	38.2543277758726	37.3961727908868	47.1052174647821	38.1772476268871
"AT1G62790"	39.2560920393334	29.8592425091634	30.8712069513567	37.0764744060808	26.5289777934799
"AT1G62800"	13.5354278694765	12.7145309242193	13.0286170999165	13.3763190830523	13.1398526676464
"AT1G62810"	12.9901847865578	13.6111458271261	12.4654808993392	9.15503364013	9.97844687102062
"AT1G62820"	9.57457618851621	8.42405886154181	8.03118973805311	9.95127192514044	8.15516172431136
"AT1G62830"	4.66714082344615	4.77897811739998	4.76526084738522	4.57077901832484	4.73021492663681
"AT1G62840"	4.24751265440863	4.37383907606023	4.03390796487069	4.10105746871389	3.92474131750743
"AT1G62850"	5.41186577365911	5.62474223361218	5.302024152228	6.44348215536408	5.65977068150091
"AT1G62870"	2.877514909799	2.51585837113923	2.34539965777307	2.48076417988333	2.74250223337112
"AT1G62880"	2.75393660889394	2.64220060375102	2.69917519645633	2.42331126906034	2.5688503452319
"AT1G62910"	3.50019942243495	3.59860825498095	3.4977371585045	3.40570952962476	3.99053896400211
"AT1G62914"	2.80257334707347	3.02659741051836	3.1437061669985	2.46154258366734	2.89387410988836
"AT1G62915"	2.55560328200569	2.2360086410162	2.12504788962999	2.77452222488965	3.06475048590081
"AT1G62920"	1.91972633286567	1.79052032939611	1.58745536751438	1.9764678927515	2.32219537768206
"AT1G62930"	3.49081681057552	3.61915602053565	3.53296897254588	3.85537673611624	3.81813959661554
"AT1G62950"	1.20645371139617	1.34529880549118	1.26468382548084	1.41066349084978	1.43962491051234
"AT1G62960"	7.44892414577389	8.59354363904662	7.71542370430515	7.03283053862497	7.90542493037478
"AT1G62970"	0.827659103733434	1.38966678283013	1.24919124204152	0.944003879547171	1.5222310978033
"AT1G62975"	3.88825491395778	3.59919692061642	3.33853296025183	4.1846452541513	3.35287159419034
"AT1G62980"	26.0654230637406	15.8783424167318	16.6857845812047	19.4932215975753	13.4475623385546
"AT1G62990"	4.53034720336059	4.2012264919764	4.81443725236513	4.51181867359142	4.10873045219337
"AT1G63000"	61.5405923463739	50.6451381456252	51.2592765620146	66.6548660170096	50.4874831338471
"AT1G63010"	17.6100621718616	17.5247177239645	17.5251705664981	16.7498230735823	14.7212356944295
"AT1G63020"	1.90044003956979	2.34531538313279	2.29278831758791	2.03391170443674	2.41407193404813
"AT1G63050"	4.36579734668691	4.99193060447449	4.92342864845126	4.99444008208134	4.49095042081231
"AT1G63080"	0.811365481226994	0.822632030501887	0.823465387176204	0.986280316689193	1.21207679104273
"AT1G63090"	12.5100375492555	13.1688409528668	13.5945425025472	10.2056126801703	11.2409334368699
"AT1G63100"	1.01969085947411	1.04483248798153	1.21661750678345	1.00473626616841	1.58031018928768
"AT1G63110"	7.48866595307602	8.83436835465226	8.64336153920191	8.27894934438079	10.186436866807
"AT1G63120"	6.3559319755227	4.68815557094151	5.06022193915488	6.67599282551645	4.93897387021638
"AT1G63130"	4.13531782913319	4.36352254888226	4.81424868806216	4.20133947992938	4.54103478217023
"AT1G63150"	2.24606633978962	2.64682387689844	2.81323612117021	2.14718642703354	2.43298098393554
"AT1G63160"	2.7196685867627	2.61121705256888	2.73347682016812	2.73192710840007	3.18002978329255
"AT1G63170"	11.0287023884227	9.95686901249692	9.28210917264673	11.34540892774	9.45669799555015
"AT1G63180"	1.85323739009038	1.45326355766174	1.52788523004219	2.0359422933593	1.66969549659226
"AT1G63220"	25.2925138657186	16.8884417356753	17.7155368482721	22.7877043451984	16.4235867130605
"AT1G63230"	0.758350617964971	0.854525595292816	0.751024930548834	0.787486733707222	1.06170158426477
"AT1G63240"	2.55181800418638	2.24137077204981	2.58116667631581	2.76778755375829	3.16952082366478
"AT1G63250"	1.82538345570104	2.03291481748965	2.05023121041985	1.99215257015254	1.63208104495803
"AT1G63260"	3.80140655136406	3.89267080275742	4.195286071243	4.72354528868688	4.44700040178637
"AT1G63270"	3.28094362528083	3.09687196780744	3.06036139885017	2.85403597157856	3.27586549239362
"AT1G63290"	20.2507147852548	17.7278247835327	17.3281504001331	17.9022298469736	17.5107020488601
"AT1G63295"	4.40115806236707	1.41967959559057	1.65272498108369	4.49282606499569	1.30657384989924
"AT1G63300"	2.23091859853516	2.40873064598674	2.26644668164447	2.71534581489297	3.19534871395732
"AT1G63310"	5.01937786672511	3.4631765909324	3.56884449111826	5.29056891231906	4.36046766822046
"AT1G63330"	1.45231470399403	1.54705873220454	1.30537445154774	1.43482715270893	1.63130619388721
"AT1G63350"	2.22021054935136	2.38503068446537	2.25313646617208	1.93860347945798	1.89026663507759
"AT1G63360"	7.48397019116616	7.236558241738	7.27278593926277	5.85693287674852	6.63657774503673
"AT1G63370"	0.552507805118704	0.486993985692155	0.58118778247902	0.589541609623418	0.70230590065788
"AT1G63380"	0.904606206546267	1.17962953784169	0.821212045684343	0.885079407578372	1.2086321844463
"AT1G63400"	1.89016508327951	2.1493596715724	1.83304109428326	2.12764116696952	2.18564640185066
"AT1G63410"	2.01775432279965	2.05452368125401	2.23742843892673	1.97712186508759	2.00206584461357
"AT1G63420"	5.05004660203131	5.24055335154433	5.15903326371555	5.551061831023	5.43261746973728
"AT1G63430"	6.98635418397496	7.37118206093341	7.55101629635715	6.66320113141829	7.99081109655225
"AT1G63440"	2.92520675869333	2.83124956200396	3.10447916783371	2.31785780149949	2.66316249119657
"AT1G63450"	1.44357050253835	1.07247837880813	1.14820031150328	1.23460447321996	1.23889097028734
"AT1G63460"	21.51332566267	19.7250446481419	19.1662362787132	21.7356486899317	17.7296367498159
"AT1G63470"	4.58900898936006	5.09966883038783	4.53227258739531	4.48767394526439	5.4262678046468
"AT1G63480"	2.32899046570373	2.66531312201582	3.00852308820282	2.14148853401393	3.51220398896579
"AT1G63490"	4.06999138385031	4.66668053674511	4.33563701793196	4.09796257620673	4.539456444841
"AT1G63500"	9.11661544504506	11.1166005543567	11.1564225051958	8.86459772589397	11.232961702969
"AT1G63610"	11.4378871014076	10.620538570975	10.4138080263305	14.604563390765	12.721600648827
"AT1G63640"	4.02792068000921	4.82177114201127	4.41085254767064	4.25085976447214	4.64639891043191
"AT1G63650"	0.978147692373236	0.902264090528509	0.867323307738332	1.00351042902893	0.799890246896769
"AT1G63660"	12.9804968749527	11.9180516750793	12.6440732778393	10.8677974720816	10.1578232801025
"AT1G63670"	6.25452228264549	6.1583251469803	5.8867408368671	6.36899953852986	6.63743000709573
"AT1G63680"	10.2908239916672	11.6968096465603	10.8824716777363	11.7957895396387	11.9481491365253
"AT1G63690"	12.8154279115183	14.1048793116967	14.1361692131364	14.8436757194771	17.0419636213179
"AT1G63700"	8.6828526586417	9.49602692039643	9.44020862336751	8.78784482930173	10.2378561814907
"AT1G63710"	0.659357064195809	0.607118801896171	0.456054871679971	0.989371154599427	0.604416744470353
"AT1G63720"	1.50329604823864	1.44682912065754	2.01495366545057	1.2724853245668	1.18024669579761
"AT1G63730"	3.15505618397138	3.08786550073737	3.19020286723909	2.85052119419956	3.26555887146864
"AT1G63740"	3.74428094300582	3.8065385198252	3.9173665684066	3.69710725739361	3.80778711449691
