Feature,Normalized.Dispersion
ENSMUSG00000061816,0.4855250698746707
ENSMUSG00000026000,1.0941523332347813
ENSMUSG00000025991,NaN
ENSMUSG00000086204,NaN
ENSMUSG00000062209,0.6963252162573075
ENSMUSG00000099804,NaN
ENSMUSG00000100354,1.158660753961986
ENSMUSG00000101156,4.398107303729113
ENSMUSG00000025997,28.53083275779282
ENSMUSG00000100815,1.201439653937465
ENSMUSG00000099954,-0.027054478787490323
ENSMUSG00000053153,0.25527309649050844
ENSMUSG00000026196,-0.8934203367307237
ENSMUSG00000026192,-1.3789139989612582
ENSMUSG00000026193,16.19262356605598
ENSMUSG00000101211,0.6428362296716882
ENSMUSG00000039395,11.891254950077808
ENSMUSG00000121277,0.286502423031916
ENSMUSG00000026189,-0.9341906094420815
ENSMUSG00000026188,-0.7271831177032986
ENSMUSG00000026187,0.5529215564904265
ENSMUSG00000039354,0.18745047150821556
ENSMUSG00000039342,1.5457924749700391
ENSMUSG00000046330,-0.971603378447457
ENSMUSG00000120056,NaN
ENSMUSG00000039323,NaN
ENSMUSG00000026185,NaN
ENSMUSG00000101112,NaN
ENSMUSG00000101812,NaN
ENSMUSG00000100301,NaN
ENSMUSG00000055322,1.1826669800530598
ENSMUSG00000061815,3.563347584648327
ENSMUSG00000026180,17.927570170256935
ENSMUSG00000121276,NaN
ENSMUSG00000048480,-0.9223066599631042
ENSMUSG00000006304,-1.2020569370043601
ENSMUSG00000006299,-1.6531695964142652
ENSMUSG00000101503,NaN
ENSMUSG00000026179,-1.0511711910147294
ENSMUSG00000006301,-0.001082850467536095
ENSMUSG00000099931,0.09477285167312023
ENSMUSG00000073650,2.084978430826995
ENSMUSG00000026177,-0.5689009689479095
ENSMUSG00000026176,-1.2432771197202315
ENSMUSG00000026175,1.8842844610107297
ENSMUSG00000033364,1.1167954107514317
ENSMUSG00000026174,-1.9818324979525865
ENSMUSG00000026173,0.2293980233169362
ENSMUSG00000026135,0.24628498303020305
ENSMUSG00000026172,-1.0100127142034838
ENSMUSG00000026171,-0.7650364257358456
ENSMUSG00000033276,-1.2827979028121557
ENSMUSG00000033257,1.5373050303810627
ENSMUSG00000026170,-1.3066533453033309
ENSMUSG00000006542,NaN
ENSMUSG00000033227,NaN
ENSMUSG00000099472,NaN
ENSMUSG00000026167,-0.7402490254786654
ENSMUSG00000006546,NaN
ENSMUSG00000006538,-0.10037971972496115
ENSMUSG00000026162,2.3015318713998103
ENSMUSG00000026205,-0.6605655230457183
ENSMUSG00000033159,-0.27438052142426794
ENSMUSG00000121256,0.6988742947314182
ENSMUSG00000049339,-1.5301042703929808
ENSMUSG00000026197,-1.1089207006668023
ENSMUSG00000026198,-1.884734291921382
ENSMUSG00000033124,1.0039613330644106
ENSMUSG00000026199,0.12155508610085274
ENSMUSG00000026200,0.5293349538323742
ENSMUSG00000026201,-1.5534859868970654
ENSMUSG00000026202,-0.6149009039240529
ENSMUSG00000096094,-1.4758760369685278
ENSMUSG00000026203,-1.114347958135991
ENSMUSG00000026204,-0.6337779419043428
ENSMUSG00000101840,-0.7486448319259321
ENSMUSG00000026209,-2.004755806188411
ENSMUSG00000026207,NaN
ENSMUSG00000033021,-0.5382553112721696
ENSMUSG00000033007,NaN
ENSMUSG00000032997,-1.7343643100684836
ENSMUSG00000026211,-0.956786619333678
ENSMUSG00000051703,-0.6771347846859644
ENSMUSG00000026213,-0.5440034610647511
ENSMUSG00000026235,NaN
ENSMUSG00000032908,-0.04086979825929068
ENSMUSG00000026245,-0.4521502263407009
ENSMUSG00000012187,-0.11032196732501319
ENSMUSG00000099364,2.5460562238895985
ENSMUSG00000032883,1.260503714361026
ENSMUSG00000079470,-0.7573930983074746
ENSMUSG00000099706,-0.8928338743263103
ENSMUSG00000047330,NaN
ENSMUSG00000054702,1.6509149743825846
ENSMUSG00000073643,-0.23403707510425006
ENSMUSG00000026248,-1.3214800506102258
ENSMUSG00000026249,0.11915316341662172
ENSMUSG00000099552,NaN
ENSMUSG00000043230,-1.0572591017148893
ENSMUSG00000101257,-0.5730244829420769
ENSMUSG00000004364,-0.21469621584616297
ENSMUSG00000101722,-0.12486309022452759
ENSMUSG00000101483,7.207290068716184
ENSMUSG00000110100,2.23141179019465
ENSMUSG00000038608,0.887601112166419
ENSMUSG00000054976,-9.830185622724667
ENSMUSG00000055980,-1.3906078334014889
ENSMUSG00000026142,1.712137597354477
ENSMUSG00000100786,4.11710029507733
ENSMUSG00000067158,0.22640719208586338
ENSMUSG00000079465,2.0369831468267776
ENSMUSG00000097564,-0.6029557314922184
ENSMUSG00000026150,-1.1711872826070977
ENSMUSG00000101450,3.3386660041577167
ENSMUSG00000026149,1.3733404923389758
ENSMUSG00000100170,0.13964001220951938
ENSMUSG00000026159,0.1893527312539593
ENSMUSG00000113880,-1.1028871575651527
ENSMUSG00000113973,NaN
ENSMUSG00000113084,NaN
ENSMUSG00000038496,NaN
ENSMUSG00000026163,NaN
ENSMUSG00000045658,9.36649446610898
