Feature
490,ENSMUSG00000037916
491,ENSMUSG00000074682
492,ENSMUSG00000055069
493,ENSMUSG00000020219
494,ENSMUSG00000003813
495,ENSMUSG00000028394
496,ENSMUSG00000073838
497,ENSMUSG00000117621
498,ENSMUSG00000036639
499,ENSMUSG00000051146
500,ENSMUSG00000028651
501,ENSMUSG00000022193
502,ENSMUSG00000002068
503,ENSMUSG00000114141
504,ENSMUSG00000035165
505,ENSMUSG00000079941
506,ENSMUSG00000021643
507,ENSMUSG00000044709
508,ENSMUSG00000085995
509,ENSMUSG00000007029
510,ENSMUSG00000027327
511,ENSMUSG00000026895
512,ENSMUSG00000025374
513,ENSMUSG00000041429
514,ENSMUSG00000020173
515,ENSMUSG00000026683
516,ENSMUSG00000025260
517,ENSMUSG00000055760
518,ENSMUSG00000029319
519,ENSMUSG00000079553
520,ENSMUSG00000006369
521,ENSMUSG00000053846
522,ENSMUSG00000003868
523,ENSMUSG00000058126
524,ENSMUSG00000027424
525,ENSMUSG00000039693
526,ENSMUSG00000097787
527,ENSMUSG00000094248
528,ENSMUSG00000067101
529,ENSMUSG00000035735
530,ENSMUSG00000044005
531,ENSMUSG00000022755
532,ENSMUSG00000022551
533,ENSMUSG00000030725
534,ENSMUSG00000115338
535,ENSMUSG00000024742
536,ENSMUSG00000044303
537,ENSMUSG00000069265
538,ENSMUSG00000025869
539,ENSMUSG00000027323
540,ENSMUSG00000011752
541,ENSMUSG00000020877
542,ENSMUSG00000036186
543,ENSMUSG00000062867
544,ENSMUSG00000065990
545,ENSMUSG00000092124
546,ENSMUSG00000054871
547,ENSMUSG00000027597
548,ENSMUSG00000105987
549,ENSMUSG00000047260
550,ENSMUSG00000006641
551,ENSMUSG00000032586
552,ENSMUSG00000120131
553,ENSMUSG00000028729
554,ENSMUSG00000063018
555,ENSMUSG00000044018
556,ENSMUSG00000019494
557,ENSMUSG00000034211
558,ENSMUSG00000039640
559,ENSMUSG00000020656
560,ENSMUSG00000050953
561,ENSMUSG00000120254
562,ENSMUSG00000030431
563,ENSMUSG00000037020
564,ENSMUSG00000025083
565,ENSMUSG00000027359
566,ENSMUSG00000029414
567,ENSMUSG00000021922
568,ENSMUSG00000085689
569,ENSMUSG00000020307
570,ENSMUSG00000022820
571,ENSMUSG00000038936
572,ENSMUSG00000028664
573,ENSMUSG00000036992
574,ENSMUSG00000047497
575,ENSMUSG00000027611
576,ENSMUSG00000043549
577,ENSMUSG00000017188
578,ENSMUSG00000036504
579,ENSMUSG00000042099
580,ENSMUSG00000061024
581,ENSMUSG00000063354
582,ENSMUSG00000020477
583,ENSMUSG00000029848
584,ENSMUSG00000024845
585,ENSMUSG00000021361
586,ENSMUSG00000017309
587,ENSMUSG00000002308
588,ENSMUSG00000094132
589,ENSMUSG00000024854
590,ENSMUSG00000000399
591,ENSMUSG00000018286
592,ENSMUSG00000058927
593,ENSMUSG00000120886
594,ENSMUSG00000121348
595,ENSMUSG00000021276
596,ENSMUSG00000029610
597,ENSMUSG00000030339
598,ENSMUSG00000056665
599,ENSMUSG00000069306
600,ENSMUSG00000105851
601,ENSMUSG00000047832
602,ENSMUSG00000038489
603,ENSMUSG00000052962
604,ENSMUSG00000034853
605,ENSMUSG00000018677
606,ENSMUSG00000038268
607,ENSMUSG00000041035
608,ENSMUSG00000097497
609,ENSMUSG00000000058
610,ENSMUSG00000060093
611,ENSMUSG00000028194
612,ENSMUSG00000031149
613,ENSMUSG00000024258
614,ENSMUSG00000025140
615,ENSMUSG00000076874
616,ENSMUSG00000030603
617,ENSMUSG00000020803
618,ENSMUSG00000023939
619,ENSMUSG00000026796
620,ENSMUSG00000024007
621,ENSMUSG00000040680
622,ENSMUSG00000058173
623,ENSMUSG00000073982
624,ENSMUSG00000030268
625,ENSMUSG00000041355
626,ENSMUSG00000079478
627,ENSMUSG00000086881
628,ENSMUSG00000038742
629,ENSMUSG00000029363
630,ENSMUSG00000033047
631,ENSMUSG00000046432
632,ENSMUSG00000028138
633,ENSMUSG00000041147
634,ENSMUSG00000020153
635,ENSMUSG00000085260
636,ENSMUSG00000103034
637,ENSMUSG00000057497
638,ENSMUSG00000087260
639,ENSMUSG00000023243
640,ENSMUSG00000023175
641,ENSMUSG00000030208
642,ENSMUSG00000027074
643,ENSMUSG00000062456
644,ENSMUSG00000024841
645,ENSMUSG00000075271
646,ENSMUSG00000100392
647,ENSMUSG00000047547
648,ENSMUSG00000029310
649,ENSMUSG00000010911
650,ENSMUSG00000039771
651,ENSMUSG00000028470
652,ENSMUSG00000002658
653,ENSMUSG00000021718
654,ENSMUSG00000063021
655,ENSMUSG00000032344
656,ENSMUSG00000020089
657,ENSMUSG00000078958
658,ENSMUSG00000055302
659,ENSMUSG00000060288
660,ENSMUSG00000027811
661,ENSMUSG00000043445
662,ENSMUSG00000051234
663,ENSMUSG00000068323
664,ENSMUSG00000033904
665,ENSMUSG00000087651
666,ENSMUSG00000106144
667,ENSMUSG00000105945
668,ENSMUSG00000003444
669,ENSMUSG00000041506
670,ENSMUSG00000059363
671,ENSMUSG00000110958
672,ENSMUSG00000028062
673,ENSMUSG00000049760
674,ENSMUSG00000027459
675,ENSMUSG00000090877
676,ENSMUSG00000059278
677,ENSMUSG00000051790
678,ENSMUSG00000071014
679,ENSMUSG00000021102
680,ENSMUSG00000029017
681,ENSMUSG00000024112
682,ENSMUSG00000091780
683,ENSMUSG00000063235
684,ENSMUSG00000038570
685,ENSMUSG00000021040
686,ENSMUSG00000022792
687,ENSMUSG00000028861
688,ENSMUSG00000112977
689,ENSMUSG00000038607
690,ENSMUSG00000116852
691,ENSMUSG00000029535
692,ENSMUSG00000079111
693,ENSMUSG00000020211
694,ENSMUSG00000051076
695,ENSMUSG00000020932
696,ENSMUSG00000030224
697,ENSMUSG00000022474
698,ENSMUSG00000018537
699,ENSMUSG00000019054
700,ENSMUSG00000039994
701,ENSMUSG00000030934
702,ENSMUSG00000024790
703,ENSMUSG00000030423
704,ENSMUSG00000050621
705,ENSMUSG00000038379
706,ENSMUSG00000042073
707,ENSMUSG00000030814
708,ENSMUSG00000030532
709,ENSMUSG00000042606
710,ENSMUSG00000015337
711,ENSMUSG00000085177
712,ENSMUSG00000025499
713,ENSMUSG00000079283
714,ENSMUSG00000106943
715,ENSMUSG00000042831
716,ENSMUSG00000063689
717,ENSMUSG00000034520
718,ENSMUSG00000068749
719,ENSMUSG00000030346
720,ENSMUSG00000034793
721,ENSMUSG00000025371
722,ENSMUSG00000071653
723,ENSMUSG00000058385
724,ENSMUSG00000033706
725,ENSMUSG00000034509
726,ENSMUSG00000016637
727,ENSMUSG00000024847
728,ENSMUSG00000021996
729,ENSMUSG00000059900
730,ENSMUSG00000049410
731,ENSMUSG00000020235
732,ENSMUSG00000115771
733,ENSMUSG00000028070
734,ENSMUSG00000020814
735,ENSMUSG00000024939
736,ENSMUSG00000078348
737,ENSMUSG00000062963
738,ENSMUSG00000050796
739,ENSMUSG00000034959
740,ENSMUSG00000022972
741,ENSMUSG00000115284
742,ENSMUSG00000097797
743,ENSMUSG00000017390
744,ENSMUSG00000061718
745,ENSMUSG00000032373
